tid,slope,roughness,bed_level_x,aspect,bed_level_y,change,change_norm,predicted_target_norm,predicted_target
35444,0.7522,0.0009,7.2896,23.6286,7.3088,0.019199999999999662,-0.0226644640353945,0.31991166,0.047400154
35445,4.6115,0.0062,7.1856,31.7918,7.1707,-0.014899999999999913,-0.4369120649992681,-0.23376566,0.001822589
35446,8.0574,0.0092,6.5414,38.9994,6.6258,0.08439999999999959,0.7693866674263318,-0.45604068,-0.016474629
35447,3.4531,0.004,6.5625,194.033,6.5785,0.016000000000000014,-0.06153813919915597,-0.13237332,0.010168996
35448,4.7731,0.0035,6.6531,227.344,6.6693,0.016199999999999548,-0.05910853450142627,-0.14905849,0.008795507
35449,1.7429,0.002,6.785,222.782,6.744,-0.04100000000000037,-0.753975478053738,0.030360252,0.023564884
35450,2.0596,0.0016,6.7657,188.754,6.7719,0.006199999999999761,-0.18058876938819166,0.050289527,0.02520542
35451,3.9776,0.004,6.8608,209.589,6.8527,-0.008100000000000662,-0.354305505276275,-0.1695833,0.0071059465
35452,7.5126,0.0098,7.2529,242.923,7.212,-0.0409000000000006,-0.7527606757048732,-0.5579246,-0.024861502
35453,0.7087,0.0009,7.4181,52.4126,7.596,0.17790000000000017,1.9052268636176193,0.3771086,0.05210849
35454,1.1365,0.0013,7.361,46.9605,7.3982,0.037200000000000344,0.19599995876079615,0.2835303,0.044405315
35455,0.8633,0.0011,7.3036,41.7192,7.3265,0.02289999999999992,0.022283222872712796,0.32346675,0.0476928
35456,1.0414,0.003,7.2496,25.2428,7.2514,0.0018000000000002458,-0.2340400727383637,0.042596176,0.024572121
35457,10.255,0.01,6.7898,37.3335,6.7663,-0.02349999999999941,-0.5413850670018824,-0.5936537,-0.027802644
35458,5.243,0.007,6.2589,36.4471,6.3986,0.13970000000000038,1.4411723663501683,-0.21943884,0.0030019432
35459,4.6271,0.0043,5.9581,72.8476,6.1961,0.23800000000000043,2.635323075287098,-0.06722008,0.015532275
35460,5.2645,0.0049,6.182,170.732,6.3017,0.11969999999999992,1.1982118965766269,-0.20443304,0.00423719
35461,1.3603,0.0015,7.3643,40.7309,7.4205,0.056199999999999584,0.4268124050456461,0.22575182,0.03964911
35462,0.9083,0.0009,7.3058,36.1772,7.3195,0.013700000000000045,-0.08947859322311222,0.33555153,0.048687596
35463,1.3625,0.0033,7.2608,25.4041,7.2653,0.0045000000000001705,-0.20124040931893725,0.009728864,0.02186655
35464,8.5436,0.0081,6.8094,46.8174,6.9638,0.15439999999999987,1.619748311633711,-0.41866162,-0.013397662
35465,2.9908,0.003,6.5849,63.0907,6.6855,0.10060000000000002,0.9661846479429013,0.0791025,0.027577246
35466,3.1217,0.0028,6.6296,110.492,6.7103,0.08070000000000022,0.7244389805182353,0.04617922,0.024867069
35467,1.6355,0.0018,6.6849,87.9788,6.7211,0.03620000000000001,0.1838519352721153,0.20151523,0.037654005
35468,2.107,0.0017,6.6164,67.4664,6.6647,0.04830000000000023,0.33084301948510725,0.2062632,0.03804485
35469,3.1004,0.003,6.8507,214.157,6.8265,-0.024199999999999555,-0.5498886834439579,-0.0958374,0.013176557
35470,5.4595,0.0071,7.1167,205.636,7.081,-0.0356999999999994,-0.6895909535637392,-0.3636429,-0.008868635
35471,0.9661,0.0008,7.4786,41.446,7.8737,0.39510000000000023,4.54377756535822,0.34362492,0.04935218
35472,1.0258,0.0013,7.4543,44.1055,7.7003,0.24600000000000044,2.7325072631965126,0.27773842,0.04392854
35473,8.4204,0.0085,7.0458,41.3479,7.051,0.0052000000000003155,-0.1927367928768617,-0.46116635,-0.016896563
35474,4.1042,0.0061,6.4573,41.9435,6.5871,0.12980000000000036,1.3209069338122679,-0.14261165,0.009326197
35475,4.7555,0.0042,6.3981,81.2686,6.5379,0.13979999999999926,1.4423871686990224,-0.0756582,0.014837666
35476,3.7144,0.0039,6.406,115.684,6.5212,0.11520000000000064,1.14354579087759,-0.04338087,0.01749467
35477,2.7001,0.0026,6.5297,139.541,6.5944,0.0647000000000002,0.5300706046994064,0.018639266,0.022600038
35478,3.4712,0.0035,6.5529,198.525,6.6438,0.09089999999999954,0.8483488201027304,-0.11077508,0.0119469175
35479,4.4292,0.0039,6.7983,212.518,6.6943,-0.10400000000000009,-1.5193009578403731,-0.1745064,0.006700688
35480,2.7239,0.0022,6.7709,145.508,6.7714,0.0004999999999997229,-0.24983250327364986,0.033987522,0.023863474
35481,1.0835,0.0008,7.4513,195.316,7.8736,0.4222999999999999,4.874203804250225,0.25063697,0.041697606
35482,0.7322,0.0008,7.4572,48.8459,7.7479,0.2906999999999993,3.2755239131403515,0.37834576,0.052210327
35483,1.2767,0.0013,7.3994,35.7334,7.4956,0.09619999999999962,0.9127333445927185,0.24559385,0.041282468
35484,0.9401,0.001,7.3162,28.8398,7.3383,0.02210000000000001,0.012564804081772428,0.30224544,0.04594591
35485,0.7342,0.0014,7.2663,22.3463,7.2782,0.0118999999999998,-0.11134503550273345,0.24976185,0.041625567
35486,3.327,0.004,7.5418,44.7583,7.8384,0.29659999999999975,3.34719725172355,-0.08231974,0.014289303
35487,8.3229,0.0061,7.3023,51.7062,7.5148,0.21250000000000036,2.3255484763258387,-0.32475743,-0.005667664
35488,1.4714,0.0018,7.2985,66.7936,7.3112,0.0127000000000006,-0.10162661671178229,0.22048834,0.039215833
35489,0.9336,0.0015,7.2454,26.8892,7.2631,0.017699999999999605,-0.040886499268410384,0.23349306,0.040286355
35490,4.8743,0.0048,7.0756,41.278,7.1558,0.0802000000000005,0.7183649687739003,-0.13605104,0.009866253
35491,3.8213,0.0042,6.79,38.0829,6.8801,0.09009999999999962,0.83863040131179,-0.046348423,0.017250385
35492,1.9358,0.0019,6.6618,34.1395,6.7549,0.09309999999999974,0.8750744717778218,0.18356314,0.036176227
35493,1.2425,0.0012,6.6638,24.6216,6.7086,0.04479999999999951,0.28832493727472963,0.29530072,0.045374233
35494,3.2141,0.003,6.603,158.953,6.6475,0.044500000000000206,0.2846805302281351,-0.049773976,0.016968401
35495,4.0376,0.0034,6.7462,232.096,6.6755,-0.07069999999999954,-1.114771775667429,-0.12670964,0.010635218
35496,1.4687,0.0014,6.7475,178.632,6.7362,-0.011299999999999422,-0.39317918044002564,0.13140216,0.031882446
35497,2.5029,0.0028,6.7956,206.459,6.7949,-0.000700000000000145,-0.2644101314600604,-0.06514643,0.015702974
35498,6.2493,0.0079,7.0748,209.173,7.0369,-0.0378999999999996,-0.7163166052388307,-0.42839155,-0.014198607
35499,1.648,0.0023,7.4434,43.3729,7.6359,0.19250000000000078,2.082588006552308,0.09974098,0.029276162
35500,1.6348,0.0021,7.3365,357.299,7.3717,0.035199999999999676,0.17170391178343444,0.07975754,0.027631167
35501,0.8592,0.0008,7.2914,12.988,7.2944,0.0030000000000001137,-0.21946244455195313,0.30109873,0.045851514
35502,4.4472,0.0053,7.1708,40.1967,7.2145,0.043700000000000294,0.27496211143719473,-0.16320056,0.0076313615
35503,4.2628,0.0051,6.7894,44.4861,6.9368,0.1474000000000002,1.5347121472129772,-0.105080396,0.012415692
35504,2.8936,0.0025,6.6693,59.6836,6.7381,0.06880000000000042,0.5798775010029839,0.11293861,0.030362563
35505,1.585,0.0014,6.6815,287.682,6.74,0.05850000000000044,0.45475285906961316,0.14287795,0.03282711
35506,5.3332,0.0042,6.6348,224.049,6.6272,-0.007600000000000051,-0.34823149353192917,-0.19443767,0.0050599873
35507,2.4565,0.0027,6.8116,187.705,6.7057,-0.1059000000000001,-1.5423822024688592,-0.053451255,0.016665695
35508,2.2749,0.0017,6.7693,226.361,6.7755,0.006199999999999761,-0.18058876938819166,0.026747912,0.023267524
35509,4.6932,0.0052,6.9244,204.831,6.8856,-0.03880000000000017,-0.7272498263786467,-0.24869235,0.000593856
35510,9.9988,0.0114,7.4625,236.275,7.4148,-0.04770000000000074,-0.8353672354278772,-0.78914845,-0.043895368
35511,1.3901,0.0015,6.6838,203.841,6.7595,0.07570000000000032,0.6636988630748526,0.10553844,0.029753396
35512,1.9574,0.0022,6.7701,221.391,6.8205,0.05039999999999978,0.356353868811323,-0.003810361,0.020752031
35513,2.5631,0.003,6.8794,224.533,6.877,-0.002400000000000624,-0.2850617713908168,-0.07396324,0.014977192
35514,3.9617,0.0044,7.0663,230.911,7.0217,-0.04459999999999997,-0.7977083626129697,-0.19181229,0.0052761026
35515,4.5865,0.0061,7.2664,233.278,7.233,-0.03340000000000032,-0.6616504995397937,-0.2955432,-0.0032628085
35516,0.8255,0.001,7.1416,49.6134,7.1784,0.0367999999999995,0.19114074936531517,0.36836204,0.051388487
35517,1.0617,0.0014,7.1036,53.4778,7.1321,0.028500000000000192,0.09031215440930616,0.30399844,0.04609021
35518,2.7936,0.0034,7.0111,48.324,6.9999,-0.011199999999999655,-0.3919643780911608,0.033459112,0.023819976
35519,4.0297,0.0043,6.7776,48.2978,6.8001,0.022499999999999964,0.017424013477242612,-0.051109955,0.016858427
35520,1.8386,0.0017,6.6698,46.7293,6.7395,0.06969999999999921,0.5908107221427783,0.22714952,0.039764166
35521,1.8901,0.0014,6.6658,201.104,6.6979,0.032099999999999795,0.1340450389685378,0.079338014,0.027596632
35522,1.4972,0.0011,6.6774,11.7918,6.7038,0.026400000000000645,0.06480130508309039,0.26211432,0.042642396
35523,1.8961,0.0015,6.636,180.277,6.7132,0.07719999999999949,0.6819208983078577,0.07914677,0.027580889
35524,3.1905,0.0036,6.857,217.484,6.8736,0.016599999999999504,-0.054249325105956085,-0.12207331,0.011016871
35525,4.0116,0.0046,7.0814,227.472,7.0436,-0.03780000000000072,-0.7151018028899766,-0.20430169,0.0042480025
35526,5.5991,0.0067,7.3332,230.026,7.2979,-0.03529999999999944,-0.6847317441682691,-0.36112568,-0.008661423
35527,2.5497,0.0042,7.211,36.0712,7.2961,0.08509999999999973,0.7778902838684073,-0.056162253,0.016442532
35528,3.3303,0.0037,6.9894,49.4131,6.9786,-0.010799999999999699,-0.3871051686956906,-0.0021328777,0.020890117
35529,3.569,0.0038,6.7586,46.7844,6.7834,0.024799999999999933,0.045364467501198866,-0.0048048794,0.020670164
35530,1.7852,0.0015,6.6531,55.0742,6.7252,0.07209999999999983,0.6199659785156102,0.25436264,0.042004295
35531,1.7148,0.0011,6.6644,200.099,6.699,0.034600000000000186,0.16441509769023455,0.1272146,0.031537734
35532,1.3427,0.0012,6.6668,57.6481,6.6963,0.029499999999999638,0.10246017789797622,0.3079158,0.04641268
35533,1.0995,0.001,6.6363,94.5858,6.6841,0.04779999999999962,0.3247690077407614,0.32203913,0.047575284
35534,2.0464,0.0017,6.6719,203.571,6.7323,0.06040000000000045,0.4778341036980992,0.03367278,0.023837565
35535,2.3525,0.002,6.6989,212.923,6.7835,0.08460000000000001,0.7718162721240723,-0.012806028,0.020011526
35536,1.3396,0.0016,6.6668,28.5842,6.7223,0.05549999999999944,0.41830878860357057,0.24659342,0.041364748
35537,1.3856,0.0011,6.6554,279.444,6.6914,0.03599999999999959,0.1814223305743748,0.18658973,0.03642537
35538,1.0616,0.0008,6.6441,44.8641,6.6861,0.041999999999999815,0.2543104715064384,0.38291356,0.05258634
35539,1.507,0.0014,6.6442,191.549,6.7213,0.07710000000000061,0.6807060959590037,0.108037055,0.029959077
35540,1.843,0.002,6.7075,244.5,6.717,0.009500000000000064,-0.14050029187555454,0.040115237,0.024367895
35541,2.0998,0.0022,6.7874,225.983,6.791,0.0036000000000004917,-0.21217363045874246,-0.011373356,0.02012946
35542,2.0782,0.0017,6.8854,209.431,6.8683,-0.017100000000000115,-0.4636377166743595,0.030139029,0.023546673
35543,2.7866,0.0032,6.9546,230.001,6.9234,-0.031200000000000117,-0.6349248478647024,-0.09362368,0.013358785
35544,2.375,0.0032,7.3072,28.5774,7.5823,0.2751000000000001,3.0860147467170034,-0.013678446,0.01993971
35545,1.0009,0.0012,7.228,49.4695,7.2969,0.06890000000000018,0.5810923033518487,0.32298544,0.04765318
35546,1.0221,0.0011,7.1893,56.8404,7.2314,0.04209999999999958,0.2555252738553032,0.34597355,0.049545515
35547,1.0401,0.0014,7.1449,53.4276,7.1718,0.026900000000000368,0.07087531682742543,0.30387834,0.046080325
35548,3.2587,0.0041,7.0565,45.6326,7.0242,-0.03229999999999933,-0.6482876737022373,-0.038587347,0.017889261
35549,4.1039,0.0045,6.7666,44.9625,6.8087,0.04209999999999958,0.2555252738553032,-0.06314051,0.015868096
35550,1.1519,0.0011,6.6722,73.2993,6.6994,0.02719999999999967,0.07451972387401996,0.32193786,0.047566947
35551,1.3806,0.0011,6.6369,261.275,6.7149,0.07800000000000029,0.6916393170988089,0.18091074,0.035957888
35552,1.8177,0.0017,6.6789,220.069,6.7605,0.08160000000000078,0.7353722016580513,0.06101638,0.026088433
35553,1.7539,0.0019,6.7834,223.635,6.7731,-0.010299999999999976,-0.3810311569513556,0.041287243,0.02446437
35554,3.0742,0.0027,6.8592,237.777,6.8481,-0.011100000000000776,-0.39074957574230673,-0.07257278,0.015091651
35555,3.7759,0.0039,6.962,229.24,6.9518,-0.01019999999999932,-0.3798163546024799,-0.15769221,0.008084797
35556,4.8806,0.0068,7.1859,223.191,7.1747,-0.011200000000000543,-0.3919643780911716,-0.33026028,-0.0061206464
35557,1.2768,0.0017,7.2112,29.2969,7.2818,0.07059999999999977,0.6017439432825943,0.18851903,0.036584187
35558,0.9757,0.001,7.1646,54.1949,7.2092,0.04459999999999997,0.28589533257699995,0.36042395,0.05073504
35559,1.0469,0.0014,7.1226,55.031,7.1505,0.027899999999999814,0.08302334031609548,0.30613872,0.046266396
35560,2.8451,0.0035,7.0387,46.8414,7.0132,-0.025500000000000078,-0.5656811139792441,0.018241256,0.022567274
35561,4.2604,0.0046,6.779,46.2471,6.8054,0.026399999999999757,0.0648013050830796,-0.07475707,0.014911845
35562,2.1172,0.0019,6.665,36.638,6.737,0.07200000000000006,0.6187511761667454,0.17541917,0.03550583
35563,1.954,0.0012,6.6449,220.998,6.6808,0.03589999999999982,0.18020752822550995,0.10852909,0.02999958
35564,1.1555,0.0013,7.2469,55.073,7.2749,0.02799999999999958,0.08423814266496034,0.30739304,0.04636965
35565,1.1972,0.002,7.1827,38.8086,7.1955,0.012800000000000367,-0.10041181436291743,0.17827757,0.03574113
35566,6.7464,0.0069,6.9762,33.5315,6.951,-0.025200000000000777,-0.5620367069326496,-0.31809714,-0.005119404
35567,7.3497,0.007,6.459,45.8242,6.5961,0.13710000000000022,1.4095875052796067,-0.29757205,-0.003429819
35568,2.51,0.0035,6.6761,167.685,6.7003,0.024200000000000443,0.03807565340799898,-0.06560919,0.01566488
35569,8.3721,0.0071,6.5246,316.926,6.5439,0.01929999999999943,-0.021449661686529647,-0.34506628,-0.007339446
35570,5.377,0.0062,6.1291,292.151,6.3101,0.18100000000000005,1.9428857364325158,-0.18562704,0.0057852594
35571,7.7706,0.0073,6.3538,223.805,6.4642,0.11040000000000028,1.085235278131937,-0.3669742,-0.009142861
35572,1.7702,0.0016,6.8361,231.559,6.8346,-0.0015000000000000568,-0.2741285502510008,0.07626651,0.027343793
35573,3.8935,0.0038,6.9756,215.034,6.9497,-0.025900000000000034,-0.5705403233747143,-0.16565607,0.007429228
35574,1.9011,0.002,7.3897,31.2128,7.7872,0.39749999999999996,4.572932821731041,0.09841454,0.029166972
35575,1.0275,0.0012,7.3336,55.2456,7.4857,0.1520999999999999,1.5918078576097547,0.32574055,0.047879975
35576,1.0749,0.0012,7.2926,61.0952,7.3346,0.041999999999999815,0.2543104715064384,0.32870987,0.048124403
35577,4.1188,0.0045,7.0506,42.152,7.0223,-0.02829999999999977,-0.5996955797475354,-0.0920888,0.013485133
35578,5.6951,0.0066,6.6917,30.6312,6.7462,0.05449999999999999,0.4061607651149005,-0.24623547,0.0007961001
35579,6.8435,0.0054,6.5104,283.661,6.6116,0.1012000000000004,0.973473462036112,-0.24617702,0.00080091134
35580,1.1695,0.0017,6.6527,168.253,6.692,0.03929999999999989,0.2215108080870119,0.12594993,0.031433627
35581,1.5391,0.0022,6.663,335.894,6.6911,0.028099999999999348,0.08545294501382518,0.08689585,0.028218778
35582,6.5259,0.0062,6.458,268.998,6.6097,0.15169999999999995,1.5869486482142845,-0.26861137,-0.001045838
35583,5.6801,0.0061,6.6811,229.138,6.6765,-0.0045999999999999375,-0.3117874230658974,-0.2794085,-0.0019346364
35584,1.9379,0.0019,6.8649,221.413,6.8333,-0.031599999999999184,-0.6397840572601617,0.022490948,0.0229171
35585,6.2608,0.008,7.1877,252.443,7.2116,0.023899999999999366,0.03443124636138286,-0.40630177,-0.012380226
35586,1.1919,0.0017,7.304,42.8866,7.5238,0.21979999999999933,2.414229047793167,0.21939036,0.03912545
35587,1.0506,0.0011,7.2507,57.7431,7.3125,0.061799999999999855,0.49484133658223944,0.34365186,0.049354397
35588,1.0185,0.0012,7.2139,60.0383,7.2531,0.039200000000000124,0.22029600573814706,0.33215448,0.048407957
35589,1.2134,0.0016,7.1651,49.6159,7.1924,0.027300000000000324,0.0757345262228956,0.25758132,0.042269252
35590,1.0454,0.0007,7.4272,71.4278,7.842,0.4147999999999996,4.783093628085146,0.38659325,0.052889246
35591,0.5787,0.0006,7.4181,51.4068,7.6714,0.2533000000000003,2.8211878346638515,0.42248157,0.055843495
35592,0.8968,0.001,7.388,49.0674,7.4558,0.06780000000000008,0.567729477514303,0.34478363,0.049447563
35593,1.0112,0.0012,7.3327,43.7292,7.3571,0.024399999999999977,0.040505258105728685,0.30130655,0.04586862
35594,1.0699,0.0013,7.265,37.8884,7.2824,0.017400000000000304,-0.04453090631500493,0.27551657,0.043745644
35595,2.8207,0.004,7.1776,39.5339,7.1448,-0.03279999999999994,-0.6543616854465831,-0.04243581,0.017572464
35596,6.6708,0.0071,6.7512,20.59,6.7672,0.016000000000000014,-0.06153813919915597,-0.32368436,-0.005579332
35597,9.6888,0.0072,5.9436,280.064,6.1079,0.1642999999999999,1.7400137441716115,-0.35803303,-0.008406842
35598,4.811,0.0056,6.099,219.388,6.3155,0.21649999999999991,2.3741405702805407,-0.18087485,0.0061764503
35599,10.5271,0.0097,6.2666,227.185,6.4879,0.22129999999999939,2.4324510830261827,-0.59142864,-0.027619483
35600,3.3089,0.0043,6.7828,197.977,6.7101,-0.07270000000000021,-1.1390678226447906,-0.15628707,0.008200465
35601,1.8701,0.0015,6.8189,213.155,6.8233,0.004399999999999515,-0.20245521166781288,0.07019836,0.026844274
35602,2.2961,0.0025,6.8676,217.482,6.8529,-0.01470000000000038,-0.43448246030153836,-0.046610907,0.017228778
35603,8.0299,0.0092,7.0817,253.634,7.0709,-0.010799999999999699,-0.3871051686956906,-0.5119809,-0.021079509
35604,1.0046,0.001,7.3988,62.2103,7.7169,0.31810000000000027,3.6083797567301077,0.35804158,0.05053893
35605,0.9441,0.001,7.3683,58.4315,7.4699,0.10160000000000036,0.9783326714315821,0.3611047,0.05079108
35606,1.0226,0.0012,7.3206,53.4948,7.3508,0.030199999999999783,0.11096379434005174,0.32319996,0.04767084
35607,1.1158,0.0013,7.2636,50.1373,7.2874,0.0237999999999996,0.03321644401251801,0.29966542,0.045733526
35608,1.8113,0.0034,7.193,33.4387,7.1781,-0.014899999999999913,-0.4369120649992681,0.013023436,0.022137754
35609,8.9024,0.0078,6.8436,55.2471,6.8481,0.004499999999999282,-0.20124040931894804,-0.41183892,-0.01283603
35610,3.2076,0.0052,6.6777,7.5612,6.7369,0.059200000000000585,0.4632564755116887,-0.1229012,0.01094872
35611,12.7324,0.0107,6.122,332.211,6.2617,0.13970000000000038,1.4411723663501683,-0.58411646,-0.027017558
35612,4.3035,0.0054,6.7455,231.728,6.6583,-0.08720000000000017,-1.3152141632306036,-0.21120769,0.003679514
35613,1.8107,0.0016,6.8291,206.152,6.8134,-0.015700000000000713,-0.44663048379021925,0.06181419,0.026154106
35614,2.0142,0.0021,6.8656,220.225,6.8537,-0.0118999999999998,-0.40046799453323634,-0.0054222792,0.02061934
35615,4.2595,0.0052,7.0066,211.337,6.9808,-0.02579999999999938,-0.5693255210258387,-0.23752965,0.0015127454
35616,1.6396,0.0016,7.8703,16.294,7.9825,0.11219999999999963,1.1071017204115474,0.093859285,0.028791992
35617,2.049,0.0022,7.705,13.602,7.6971,-0.00790000000000024,-0.3518759005785345,-0.0015992671,0.020934043
35618,4.4525,0.0051,7.5296,25.6288,7.5223,-0.007299999999999862,-0.3445870864853238,-0.20301823,0.0043536536
35619,5.7677,0.0067,7.0381,29.4171,7.0511,0.0129999999999999,-0.09798220966518774,-0.28762767,-0.0026112199
35620,3.4853,0.0032,6.7974,19.9732,6.8115,0.014100000000000001,-0.08461938382764204,-0.0043098032,0.020710917
35621,3.1268,0.0018,6.7073,15.1634,6.7489,0.04159999999999986,0.24945126211096816,0.10001828,0.02929899
35622,2.634,0.0019,6.6982,280.972,6.7127,0.014499999999999957,-0.07976017443217186,0.01069887,0.0219464
35623,2.87,0.0021,6.7651,10.7085,6.7997,0.0345999999999993,0.16441509769022378,0.067210585,0.026598327
35624,3.0996,0.0018,6.7146,331.067,6.7463,0.03169999999999984,0.12918582957306762,0.008354396,0.021753408
35625,2.2356,0.0015,6.7114,239.948,6.7376,0.026199999999999335,0.06237170038533912,0.06319907,0.026268108
35626,2.5735,0.002,6.7388,208.69,6.7324,-0.006400000000000183,-0.3336538653455186,-0.029950961,0.01860019
35627,3.4358,0.0038,6.8808,193.977,6.8498,-0.030999999999999694,-0.6324952431669618,-0.14742829,0.0089297015
35628,7.6406,0.0074,7.3586,196.406,7.3156,-0.04300000000000015,-0.778271525031089,-0.48584747,-0.018928261
35629,4.1172,0.0041,6.9608,193.333,6.928,-0.03279999999999994,-0.6543616854465831,-0.18372688,0.005941678
35630,7.0924,0.007,7.4948,206.092,7.4532,-0.04159999999999986,-0.7612642921469379,-0.44466254,-0.015538001
35631,1.8502,0.0017,7.8417,10.5553,7.9036,0.06189999999999962,0.49605613893110434,0.052865505,0.02541747
35632,2.3702,0.003,7.6709,11.0865,7.6439,-0.026999999999999247,-0.5839031492122493,-0.063923806,0.015803616
